collection_name,collection_location,curator_name,curator_organization,curator_email,collector_name,collector_email,collector_organization,bibliographical_reference,associated_datasets,site_name,site_datum,pro_coord_est,site_country,site_state,site_county,site_city_township,site_lat_min,site_lat_max,site_long_min,site_long_max,plot_name,pro_name,pro_igsn,pro_lat,pro_long,pro_elevation,pro_obs_date_y,pro_treatment,pro_collection_method,pro_chrono_name,pro_soil_age,pro_usda_soil_order,pro_soil_series,pro_soil_taxon,pro_soil_taxon_sys,pro_land_cover,pro_bedrock_depth,pro_parent_material,pro_parent_chem,pro_aspect,pro_aspect_deg,pro_slope,pro_drainage_class,pro_depth_water,pro_top_t,pro_bot_t,lyr_name,lyr_igsn,sample_location,sample_box,lyr_top,lyr_bot,lyr_type,lyr_mass,lyr_hzn
ISKY_Unpublished,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Richard Reynolds; Harland Goldstein,rreynolds@usgs.gov; hgoldstein@usgs.gov,USGS,07U_Unpublished_data,NA,Gray's Pasture,WGS84,No,United States,UT,Grand,26S 19E,38.43208,38.43297,-109.82774,-109.82555,NA,07U-4,IEESB01AN,38.43208,-109.82774,1829,2007,control,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,92,07U-4_84-92,IEESB01DG,DB0217,ISKY_9,84,92,>2mm-unground,0.65,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,Ap_0-13,IEESB00NB,DB0565,JAM_1,0,13,<2mm-ground,9.21,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,AB_13-25,IEESB00NC,DB0565,JAM_1,13,25,<2mm-ground,6.19,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,Bt_25-40,IEESB00ND,DB0565,JAM_1,25,40,<2mm-ground,3.9,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,R_40-41,IEESB00NE,NA,NA,40,41,<2mm-ground,0,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,Ap_0-13,IEESB00NB,DB0565,JAM_3,0,13,<2mm-unground,182.37,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,AB_13-25,IEESB00NC,DB0565,JAM_3,13,25,<2mm-unground,271.5,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-A,IEESB00N3,18.4110147,-77.0739962,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,41,Bt_25-40,IEESB00ND,DB0565,JAM_3,25,40,<2mm-unground,281.33,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,A_0-10,IEESB00NF,DB0565,JAM_1,0,10,<2mm-ground,2.43,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,AB_10-19,IEESB00NG,DB0565,JAM_1,10,19,<2mm-ground,10.77,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt1_19-27,IEESB00NH,DB0565,JAM_1,19,27,<2mm-ground,20.01,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt2_27-34,IEESB00NI,DB0565,JAM_1,27,34,<2mm-ground,7.32,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt3_34-41,IEESB00NJ,DB0565,JAM_1,34,41,<2mm-ground,14.1,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bk_41-45,IEESB00NK,DB0565,JAM_1,41,45,<2mm-ground,4.84,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,CBk_45-66,IEESB00NL,DB0565,JAM_1,45,66,<2mm-ground,7.49,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,C_66_67,IEESB00NM,DB0565,JAM_1,66,67,<2mm-ground,22.1,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,A_0-10,IEESB00NF,DB0565,JAM_3,0,10,<2mm-unground,231.91,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,AB_10-19,IEESB00NG,DB0565,JAM_3,10,19,<2mm-unground,182.36,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt1_19-27,IEESB00NH,DB0565,JAM_3,19,27,<2mm-unground,191.76,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt2_27-34,IEESB00NI,DB0565,JAM_3,27,34,<2mm-unground,61.22,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bt3_34-41,IEESB00NJ,DB0565,JAM_3,34,41,<2mm-unground,240.31,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,Bk_41-45,IEESB00NK,DB0565,JAM_3,41,45,<2mm-unground,209.71,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,CBk_45-66,IEESB00NL,DB0565,JAM_3,45,66,<2mm-unground,227.11,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,WhiteRiver,WGS84,No,Jamaica,Saint Ann,Middlesex,Ocho Rios,18.4094307,18.4110147,-77.0739962,-77.0737875,NA,WR-B,IEESB00N4,18.4094307,-77.0737875,8,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,67,C_66_67,IEESB00NM,DB0565,JAM_3,66,67,<2mm-unground,303.53,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,A_0-10,IEESB00NN,DB0565,JAM_1,0,10,<2mm-ground,4.59,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,Bt1_10-19,IEESB00NO,DB0565,JAM_1,10,19,<2mm-ground,26.86,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,Bt2_19-26,IEESB00NP,DB0565,JAM_1,19,26,<2mm-ground,23.11,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,R_26-27,IEESB00NQ,DB0565,JAM_1,26,27,<2mm-ground,0,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,A_0-10,IEESB00NN,DB0565,JAM_3,0,10,<2mm-unground,198.66,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,Bt1_10-19,IEESB00NO,DB0565,JAM_3,10,19,<2mm-unground,197.7,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-1,IEESB00N5,18.4149749,-77.0291276,30,1986,control,NA,NA,125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,Bt2_19-26,IEESB00NP,DB0565,JAM_3,19,26,<2mm-unground,151.51,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,A_0-12,IEESB00NR,DB0565,JAM_1,0,12,<2mm-ground,5.88,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,AB_12-21,IEESB00NS,DB0565,JAM_1,12,21,<2mm-ground,28.19,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,BAt_21-29,IEESB00NT,DB0565,JAM_1,21,29,<2mm-ground,7.34,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,Bt_29-40,IEESB00NU,DB0565,JAM_1,29,40,<2mm-ground,13.77,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,C_40-43,IEESB00NV,DB0565,JAM_1,40,43,<2mm-ground,24.74,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,R_43-44,IEESB00NW,DB0565,JAM_1,43,44,<2mm-ground,15.41,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,A_0-12,IEESB00NR,DB0565,JAM_3,0,12,<2mm-unground,267.54,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,AB_12-21,IEESB00NS,DB0565,JAM_3,12,21,<2mm-unground,267.32,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,BAt_21-29,IEESB00NT,DB0565,JAM_3,21,29,<2mm-unground,275.22,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,Bt_29-40,IEESB00NU,DB0565,JAM_3,29,40,<2mm-unground,227.88,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,C_40-43,IEESB00NV,DB0565,JAM_3,40,43,<2mm-unground,278.57,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2A,IEESB00N6,18.4104207,-77.0285015,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,44,R_43-44,IEESB00NW,DB0565,JAM_3,43,44,<2mm-unground,233.31,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2B,IEESB00N7,18.4084406,-77.0264146,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42,A_0-9,IEESB00NX,DB0565,JAM_1,0,9,<2mm-ground,31.68,NA
Jamaica_2009,USGS-Denver,Corey Lawrence,USGS,clawrence@usgs.gov,Daniel Muhs,dmuhs@usgs.gov,USGS,https://doi.org/10.1016/j.quaint.2007.10.026,NA,RioNuevo,WGS84,No,Jamaica,Saint Mary,Middlesex,Rio Nuevo,18.4080446,18.4149749,-77.029545,-77.0264146,NA,RN-2B,IEESB00N7,18.4084406,-77.0264146,42,1986,control,NA,NA,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,42,AB_9-16,IEESB00NY,DB0565,JAM_1,9,16,<2mm-ground,19.85,NA
